"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueTypeID","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","TopicID","QuestionID","ResponseID","LocationID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2014,2014,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","HIS",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","OTH",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","MRC",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","67.3",67.3,"","",63.3,71,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","59.2",59.2,"","",55.2,63,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","WHT",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","67",67,"","",61,72.5,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","BLK",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","HIS",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","OTH",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","RACE","MRC",NA,NA,NA,NA
2012,2012,"AL","Alabama","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","67",67,"","",63.6,70.4,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","RPH","RPH1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","57.2",57.2,"","",51.9,62.4,"Overall","Overall",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","54.4",54.4,"","",48,60.6,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","WHT",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","73.8",73.8,"","",62.5,82.6,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","BLK",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","HIS",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","OTH",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","MRC",NA,NA,NA,NA
2013,2013,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","57.7",57.7,"","",53.1,62.2,"Overall","Overall",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","51.3",51.3,"","",47.1,55.6,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","WHT",NA,NA,NA,NA
2013,2013,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","68.2",68.2,"","",59.9,75.5,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","BLK",NA,NA,NA,NA
2013,2013,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","43.9",43.9,"","",32,56.7,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","HIS",NA,NA,NA,NA
2013,2013,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","OTH",NA,NA,NA,NA
2013,2013,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","RACE","MRC",NA,NA,NA,NA
2012,2012,"AR","Arkansas","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","54.3",54.3,"","",49.7,58.8,"Overall","Overall",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","RPH","RPH1_0",NA,"05","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","56.8",56.8,"","",53.3,60.2,"Overall","Overall",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","55.3",55.3,"","",50.8,59.7,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","WHT",NA,NA,NA,NA
2014,2014,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","67.4",67.4,"","",50.9,80.5,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","BLK",NA,NA,NA,NA
2014,2014,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","56.6",56.6,"","",50,62.9,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","HIS",NA,NA,NA,NA
2014,2014,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","58.3",58.3,"","",46.7,69.1,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","OTH",NA,NA,NA,NA
2014,2014,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","MRC",NA,NA,NA,NA
2013,2013,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","61.3",61.3,"","",55.3,67,"Overall","Overall",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","50.6",50.6,"","",45,56.3,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","WHT",NA,NA,NA,NA
2013,2013,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","BLK",NA,NA,NA,NA
2013,2013,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","61",61,"","",52.2,69.2,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","HIS",NA,NA,NA,NA
2013,2013,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","61.1",61.1,"","",47.7,72.9,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","OTH",NA,NA,NA,NA
2013,2013,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","",NA,"****","Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%",NA,NA,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","RACE","MRC",NA,NA,NA,NA
2012,2012,"AZ","Arizona","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","62.2",62.2,"","",57.9,66.6,"Overall","Overall",NA,NA,NA,NA,"(34.865970280000454, -111.76381127699972)","RPH","RPH1_0",NA,"04","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"CA","California","BRFSS","Reproductive Health","Timeliness of routine health care checkup among women aged 18-44 years",NA,"%","CrdPrev","Crude Prevalence","59.2",59.2,"","",56.3,62.1,"Overall","Overall",NA,NA,NA,NA,"(37.63864012300047, -120.99999953799971)","RPH","RPH1_0",NA,"06","OVERALL","OVR",NA,NA,NA,NA
