"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueTypeID","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","TopicID","QuestionID","ResponseID","LocationID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2014,2014,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","32.5",32.5,"","",23.4,43.1,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","HIS",NA,NA,NA,NA
2014,2014,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","35.6",35.6,"","",30.4,41.2,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","OTH",NA,NA,NA,NA
2014,2014,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","37",37,"","",31.8,42.5,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","OTH",NA,NA,NA,NA
2014,2014,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","37.3",37.3,"","",27.8,47.9,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","MRC",NA,NA,NA,NA
2014,2014,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","39.8",39.8,"","",30.3,50.2,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","MRC",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","34.7",34.7,"","",32.7,36.8,"Overall","Overall",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","35.3",35.3,"","",33.3,37.4,"Overall","Overall",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","33",33,"","",30.1,35.9,"Gender","Male",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","GENDER","GENM",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","33.8",33.8,"","",31,36.8,"Gender","Male",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","GENDER","GENM",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","36.6",36.6,"","",33.8,39.6,"Gender","Female",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","GENDER","GENF",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","36.8",36.8,"","",34,39.7,"Gender","Female",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","GENDER","GENF",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","34.5",34.5,"","",32.3,36.8,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","WHT",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","34.6",34.6,"","",32.3,37,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","WHT",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","49.6",49.6,"","",34.6,64.7,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","BLK",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","53.1",53.1,"","",38.3,67.3,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","BLK",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","36.2",36.2,"","",25.8,48.1,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","HIS",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","35.9",35.9,"","",25.7,47.5,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","HIS",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","35.1",35.1,"","",29.9,40.7,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","OTH",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","37.2",37.2,"","",32.1,42.7,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","OTH",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","24.8",24.8,"","",17,34.7,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","MRC",NA,NA,NA,NA
2013,2013,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","26.7",26.7,"","",19.2,35.7,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","RACE","MRC",NA,NA,NA,NA
2012,2012,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","31.8",31.8,"","",29.9,33.8,"Overall","Overall",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2012,2012,"AK","Alaska","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","31",31,"","",29,32.9,"Overall","Overall",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","IMM","IMM1_0",NA,"02","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","39.4",39.4,"","",37.9,40.8,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","37.7",37.7,"","",36.2,39.3,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","35.2",35.2,"","",33,37.5,"Gender","Male",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENM",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","34.4",34.4,"","",32.1,36.7,"Gender","Male",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENM",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","43.1",43.1,"","",41.2,45,"Gender","Female",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENF",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","40.9",40.9,"","",38.9,43,"Gender","Female",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENF",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","41.9",41.9,"","",40.2,43.7,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","WHT",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","39",39,"","",37.2,40.9,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","WHT",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","33.8",33.8,"","",30.9,36.8,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","BLK",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","34",34,"","",31.2,36.9,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","BLK",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","35.1",35.1,"","",22.2,50.6,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","HIS",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","43.8",43.8,"","",29.4,59.4,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","HIS",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","32.3",32.3,"","",22.5,44,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","OTH",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","34.2",34.2,"","",26,43.4,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","OTH",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","30.2",30.2,"","",20.1,42.6,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","MRC",NA,NA,NA,NA
2014,2014,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","26.4",26.4,"","",18,36.9,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","MRC",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","40.7",40.7,"","",38.9,42.4,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","39.1",39.1,"","",37.2,41,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","37.9",37.9,"","",35.1,40.7,"Gender","Male",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENM",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","36.7",36.7,"","",33.9,39.7,"Gender","Male",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENM",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","43.2",43.2,"","",41,45.4,"Gender","Female",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENF",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","41.2",41.2,"","",38.9,43.6,"Gender","Female",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","GENDER","GENF",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","43.5",43.5,"","",41.5,45.5,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","WHT",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","40.6",40.6,"","",38.4,42.8,"Race/Ethnicity","White, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","WHT",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","30.6",30.6,"","",27.4,34.1,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","BLK",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","31.1",31.1,"","",27.9,34.5,"Race/Ethnicity","Black, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","BLK",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","52.3",52.3,"","",36,68.1,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","HIS",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","55.2",55.2,"","",41.4,68.2,"Race/Ethnicity","Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","HIS",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","42.4",42.4,"","",29.1,57,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","OTH",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","41",41,"","",28.9,54.4,"Race/Ethnicity","Other, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","OTH",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","54.1",54.1,"","",35.4,71.7,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","MRC",NA,NA,NA,NA
2013,2013,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","58.4",58.4,"","",41.1,73.9,"Race/Ethnicity","Multiracial, non-Hispanic",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","RACE","MRC",NA,NA,NA,NA
2012,2012,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","36",36,"","",34.6,37.5,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2012,2012,"AL","Alabama","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","37.6",37.6,"","",36.2,39.1,"Overall","Overall",NA,NA,NA,NA,"(32.84057112200048, -86.63186076199969)","IMM","IMM1_0",NA,"01","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","41.2",41.2,"","",39.1,43.3,"Overall","Overall",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","IMM","IMM1_0",NA,"05","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","39.6",39.6,"","",37.4,41.8,"Overall","Overall",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","IMM","IMM1_0",NA,"05","OVERALL","OVR",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","36.2",36.2,"","",33.2,39.4,"Gender","Male",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","IMM","IMM1_0",NA,"05","GENDER","GENM",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","AgeAdjPrev","Age-adjusted Prevalence","34.8",34.8,"","",31.6,38,"Gender","Male",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","IMM","IMM1_0",NA,"05","GENDER","GENM",NA,NA,NA,NA
2014,2014,"AR","Arkansas","BRFSS","Immunization","Influenza vaccination among noninstitutionalized adults aged >= 18 years",NA,"%","CrdPrev","Crude Prevalence","45.8",45.8,"","",43,48.5,"Gender","Female",NA,NA,NA,NA,"(34.74865012400045, -92.27449074299966)","IMM","IMM1_0",NA,"05","GENDER","GENF",NA,NA,NA,NA
